Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current u.s state of residence,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
643274b358187c69ad90d359,63d79d38020c32ef6784a9f4,APPROVED,2023-04-09T08:18:00.843000Z,2023-04-09T08:59:30.769000Z,2023-04-12T16:11:40.245000,2023-04-09T08:59:31.283073Z,2490,C12OLERP,196,Wisconsin (WI),English,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64327aa5bb262a94e6927115,6300a8230671f0e8b0a7b0f4,APPROVED,2023-04-09T08:43:21.974000Z,2023-04-09T10:37:39.368000Z,2023-04-12T16:11:40.728000,2023-04-09T10:37:39.824720Z,6858,C12OLERP,647,Washington (WA),English,37,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64327fa737515109b1bad040,5e532bad158f1d33b3473072,APPROVED,2023-04-09T09:04:44.045000Z,2023-04-09T09:40:29.233000Z,2023-04-12T16:11:40.879000,2023-04-09T09:40:29.546176Z,2146,C12OLERP,2470,Texas (TX),English,46,Female,White,United States,United States,United States,English,No,Full-Time
6432911c83bd9ae923c11d24,58595b56a3149800011e156e,APPROVED,2023-04-09T10:19:16.301000Z,2023-04-09T10:55:53.550000Z,2023-04-12T16:11:41.031000,2023-04-09T10:55:54.111062Z,2198,C12OLERP,2890,North Carolina (NC),English,52,Female,White,United States,United States,United States,English,No,Full-Time
643292c393d22e6ebb90d347,6172f296fd04a01c4e962bef,APPROVED,2023-04-09T10:26:14.564000Z,2023-04-09T11:06:33.657000Z,2023-04-12T16:11:41.182000,2023-04-09T11:06:34.839105Z,2420,C12OLERP,150,Arkansas (AR),English,20,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64329660836265042bf68af0,639ac343571ed1003825669d,APPROVED,2023-04-09T10:41:45.282000Z,2023-04-17T20:29:58.361000Z,2023-04-17T20:29:58.567000Z,,726494,Manual Completion,1906,Kentucky (KY),English,50,Female,White,United States,United States,United States,English,No,Full-Time
643297f7029361a0bf4944a9,61222038c2048b50449284a1,APPROVED,2023-04-09T10:48:29.970000Z,2023-04-09T11:50:52.820000Z,2023-04-12T16:11:41.347000,2023-04-09T11:50:53.140671Z,3743,C12OLERP,2346,North Carolina (NC),English,33,Female,Black,United States,United States,United States,English,No,Full-Time
64329b074e53a09890494476,6335e35d7a38530d68fd75ca,APPROVED,2023-04-09T11:01:38.327000Z,2023-04-09T12:04:47.304000Z,2023-04-12T16:11:41.520000,2023-04-09T12:04:47.669869Z,3789,C12OLERP,953,North Carolina (NC),English,21,Male,Black,United States,United States,United States,English,Yes,Full-Time
6432a047d779f8d0cb4c24fb,5bd7cf3f3dac81000124bbcd,APPROVED,2023-04-09T11:23:55.698000Z,2023-04-09T12:06:20.551000Z,2023-04-12T16:11:41.684000,2023-04-09T12:06:20.868479Z,2545,C12OLERP,510,Indiana (IN),English,31,Female,White,United States,United States,United States,English,No,Full-Time
6432a2229864656aaa9318d2,63e52a987451db9972a9e26e,APPROVED,2023-04-09T11:31:50.575000Z,2023-04-09T11:58:10.404000Z,2023-04-12T16:11:41.847000,2023-04-09T11:58:10.760235Z,1580,C12OLERP,98,Texas (TX),English,21,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432a54840aa65d4354944a7,6175e05636b79082f8d345c5,APPROVED,2023-04-09T11:45:17.649000Z,2023-04-09T13:20:41.450000Z,2023-04-12T16:11:42.007000,2023-04-09T13:20:42.236977Z,5724,C12OLERP,2550,North Carolina (NC),English,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6432a7658cc4777333977045,5920b1f62b529b00013f3214,APPROVED,2023-04-09T11:54:18.429000Z,2023-04-09T13:06:25.013000Z,2023-04-12T16:11:42.164000,2023-04-09T13:06:25.351329Z,4327,C12OLERP,2196,Washington (WA),English,59,Male,White,United States,United States,United States,English,No,Full-Time
6432a783a715eb434e4181f5,63852fbf95d78ba25b99005e,APPROVED,2023-04-09T11:54:49.858000Z,2023-04-09T12:36:06.070000Z,2023-04-12T16:11:42.330000,2023-04-09T12:36:06.451901Z,2477,C12OLERP,978,Iowa (IA),English,55,Female,White,United States,United States,United States,English,No,Full-Time
6432a968076e5877c4f021af,60f8e15ee28d02ef4a2ad67a,APPROVED,2023-04-09T12:03:01.022000Z,2023-04-09T12:47:05.515000Z,2023-04-12T16:11:42.479000,2023-04-09T12:47:05.865555Z,2645,C12OLERP,531,Idaho (ID),English,51,Female,Mixed,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432b0ddee61251d34bad03e,61699743bb6d44b1d978e630,APPROVED,2023-04-09T12:34:41.319000Z,2023-04-09T13:42:33.505000Z,2023-04-12T16:11:42.649000,2023-04-09T13:42:33.904732Z,4073,C12OLERP,1081,Texas (TX),English,25,Male,Black,United States,United States,United States,English,No,Other
6432b2859eafc38eeb35bd85,5b735a4c3503c60001a891b7,APPROVED,2023-04-09T12:49:59.811000Z,2023-04-09T13:33:03.690000Z,2023-04-17T20:19:16.335000Z,2023-04-09T13:33:04.166000Z,2584,C12OLERP,1959,Kentucky (KY),English,28,Female,White,United States,United States,United States,English,No,Part-Time
6432b7a054a47b33eb0de8df,5c93325695153900102e948b,APPROVED,2023-04-09T13:03:37.104000Z,2023-04-09T13:53:40.256000Z,2023-04-12T16:11:42.826000,2023-04-09T13:53:40.647130Z,3004,C12OLERP,267,Iowa (IA),English,32,Female,White,United States,United States,United States,English,No,Part-Time
6432bacfb19f4402e0f68ae1,5e1e935be3c7191e0519b486,APPROVED,2023-04-09T13:17:10.842000Z,2023-04-09T13:56:41.096000Z,2023-04-12T16:11:42.993000,2023-04-09T13:56:42.032180Z,2371,C12OLERP,4094,Wisconsin (WI),English,60,Male,White,United States,United States,United States,English,No,Full-Time
6432bb66cd458e6202f154e6,641527bc580e8c58a81c301a,APPROVED,2023-04-09T13:19:34.293000Z,2023-04-09T14:11:26.419000Z,2023-04-12T16:11:43.192000,2023-04-09T14:11:26.796150Z,3113,C12OLERP,72,Texas (TX),English,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6432bc2b995fb7ffbf720ec6,640bcf5c599a2135fe92d70b,APPROVED,2023-04-09T13:22:58.134000Z,2023-04-09T14:01:26.829000Z,2023-04-12T16:11:43.369000,2023-04-09T14:01:27.864379Z,2309,C12OLERP,226,Texas (TX),"English, Spanish",29,Female,White,United States,United States,United States,English,No,Full-Time
6432c538caed2f9108f68ae2,5ffa65ae7211c742f5e88aaf,APPROVED,2023-04-09T14:01:36.143000Z,2023-04-09T14:37:07.541000Z,2023-04-12T16:11:43.547000,2023-04-09T14:37:07.862641Z,2132,C12OLERP,2242,Texas (TX),English,36,Female,Black,United States,United States,United States,English,No,Part-Time
6432c82b0c5e8e69a19bc313,5ff88959d8e2f50a685a6f8e,APPROVED,2023-04-09T14:14:07.376000Z,2023-04-09T14:42:44.257000Z,2023-04-12T16:11:43.740000,2023-04-09T14:42:44.661963Z,1717,C12OLERP,157,Washington (WA),English,32,Female,White,United States,United States,United States,French,No,Full-Time
6432c9b92afcbd1d2c38c367,630adf01fe54101d5214a17f,APPROVED,2023-04-09T14:20:44.974000Z,2023-04-09T15:55:35.371000Z,2023-04-12T16:11:43.911000,2023-04-09T15:55:35.763233Z,5691,C12OLERP,1285,Texas (TX),English,31,Male,White,United States,United States,United States,English,No,Full-Time
6432ca9869f8800a71f021c9,5f1e363c0add987ddec0faa8,APPROVED,2023-04-09T14:24:32.612000Z,2023-04-09T15:04:45.651000Z,2023-04-12T16:11:44.121000,2023-04-09T15:04:45.984584Z,2414,C12OLERP,678,Texas (TX),English,23,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432cac4c132c0aab17a8729,614895cb03b189f771ad1267,RETURNED,2023-04-09T14:25:14.464000Z,2023-04-09T14:28:10.990000Z,,2023-04-09T14:28:11.306000Z,,2ABEF148,1238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6432cda0c8b6f7db53479840,5c128848c8651700019f488d,APPROVED,2023-04-09T14:37:25.155000Z,2023-04-09T15:13:26.391000Z,2023-04-12T16:11:44.289000,2023-04-09T15:13:26.781403Z,2162,C12OLERP,1351,Texas (TX),English,69,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432ce47b1562efbf8f68ae7,5f8c8f0720fed940a6472d4a,APPROVED,2023-04-09T14:40:15.831000Z,2023-04-09T15:29:05.303000Z,2023-04-12T16:11:44.439000,2023-04-09T15:29:05.788707Z,2930,C12OLERP,2404,Texas (TX),English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432d014d8fc6e484d293201,5c0150326a0c6e00013c6068,APPROVED,2023-04-09T14:47:53.872000Z,2023-04-09T15:45:59.215000Z,2023-04-12T16:11:44.603000,2023-04-09T15:45:59.726790Z,3486,C12OLERP,2819,North Carolina (NC),English,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432d143d12078ef962931fe,5d18ca519bd071001aaaa932,APPROVED,2023-04-09T14:52:56.087000Z,2023-04-09T15:21:16.409000Z,2023-04-12T16:11:44.756000,2023-04-09T15:21:16.974288Z,1701,C12OLERP,2017,North Carolina (NC),English,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432d225302a54f28a2931ba,63d7bc9ee4f74ba266f5cc7a,APPROVED,2023-04-09T14:56:40.676000Z,2023-04-09T15:26:48.596000Z,2023-04-12T16:11:44.907000,2023-04-09T15:26:49.222607Z,1808,C12OLERP,212,North Carolina (NC),English,31,Female,White,United States,United States,United States,English,No,Part-Time
6432d4c72bfde42c0d7a872e,62e0629e7fbb8a1907dade0e,APPROVED,2023-04-09T15:07:51.832000Z,2023-04-09T15:45:07.241000Z,2023-04-12T16:11:45.062000,2023-04-09T15:45:07.586047Z,2236,NOCODE,1357,Texas (TX),English,40,Male,Black,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432d5c8b48486f7bd8374b9,63d29afb58ee4a8ee0b6b104,APPROVED,2023-04-09T15:12:11.944000Z,2023-04-09T15:55:24.389000Z,2023-04-12T16:11:45.231000,2023-04-09T15:55:24.708347Z,2593,C12OLERP,459,Texas (TX),English,46,Female,Black,United States,United States,United States,English,No,Part-Time
6432d6f4d14caf5f5b7a8743,63d7f873276db97c2fb3b00c,APPROVED,2023-04-09T15:17:24.984000Z,2023-04-09T16:00:39.930000Z,2023-04-12T16:11:45.390000,2023-04-09T16:00:40.350828Z,2595,C12OLERP,121,North Carolina (NC),English,40,Male,Black,United States,United States,United States,English,No,Full-Time
6432d8b450ee037ded2931f3,612ce742edb88d21e238bfed,APPROVED,2023-04-09T15:24:43.393000Z,2023-04-09T15:54:59.623000Z,2023-04-12T16:11:45.563000,2023-04-09T15:55:00.003052Z,1817,C12OLERP,597,Texas (TX),English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432da84b52d26209b9f6d7b,5c291c9e1496350001cd4646,APPROVED,2023-04-09T15:32:23.234000Z,2023-04-09T16:08:31.578000Z,2023-04-12T16:11:45.799000,2023-04-09T16:08:31.925283Z,2169,C12OLERP,1395,Texas (TX),"English, Spanish",39,Male,Other,United States,United States,United States,English,No,Full-Time
6432dc26e48a013624f02198,63d13d00a2e69ec8e1956a07,APPROVED,2023-04-09T15:39:24.651000Z,2023-04-09T16:48:27.425000Z,2023-04-12T16:11:45.963000,2023-04-09T16:48:27.884493Z,4143,C12OLERP,290,Texas (TX),English,30,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6432dfd62ea36d2a1e4944ae,5ea63190173fb765f87a89a8,APPROVED,2023-04-09T15:55:21.211000Z,2023-04-09T16:59:13.199000Z,2023-04-12T16:11:46.119000,2023-04-09T16:59:13.608547Z,3832,C12OLERP,659,Texas (TX),English,23,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6432e02eac8f231f20d61f09,5f4ad4dade24ea6a79e7f3a5,APPROVED,2023-04-09T15:58:22.387000Z,2023-04-09T16:50:23.989000Z,2023-04-12T16:11:46.302000,2023-04-09T16:50:24.379532Z,3122,C12OLERP,721,Texas (TX),"English, Spanish",22,Male,Other,United States,United States,United States,Spanish,Yes,Other
6432e05efb7d6b1f58720eaf,5f3e5e066dfaa70464615447,APPROVED,2023-04-09T15:57:27.270000Z,2023-04-09T16:41:45.577000Z,2023-04-12T16:11:46.460000,2023-04-09T16:41:46.036707Z,2659,C12OLERP,3055,Texas (TX),English,47,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432e067ee6e25e3749318cc,5f5561166d9ce792e07134e2,APPROVED,2023-04-09T15:58:00.780000Z,2023-04-09T16:27:46.773000Z,2023-04-12T16:11:46.609000,2023-04-09T16:27:47.176322Z,1786,C12OLERP,2014,Washington (WA),English,28,Male,White,United States,United States,United States,English,No,Full-Time
6432e4b02d6773500f927101,606604f1ca47696cf97529c0,APPROVED,2023-04-09T16:15:56.447000Z,2023-04-09T16:50:38.886000Z,2023-04-12T16:11:46.770000,2023-04-09T16:50:39.376423Z,2083,C12OLERP,4187,North Carolina (NC),English,37,Male,White,United States,United States,United States,English,No,Full-Time
6432e72fff319209c5f1548d,611e99910d64a6ea6d18b0a6,APPROVED,2023-04-09T16:26:57.035000Z,2023-04-09T17:04:59.867000Z,2023-04-12T16:11:46.929000,2023-04-09T17:05:00.271721Z,2283,C12OLERP,44,Texas (TX),English,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6432e77320f6901788f7497c,5dfa956b247354017ef9e5a5,APPROVED,2023-04-09T16:27:35.566000Z,2023-04-09T17:04:26.379000Z,2023-04-12T16:11:47.087000,2023-04-09T17:04:26.788696Z,2211,C12OLERP,880,Texas (TX),English,28,Female,White,United States,United States,United States,English,No,Full-Time
6432ebf39cd3341d5c47988d,63f7dbad83d8165189efff4e,APPROVED,2023-04-09T16:46:46.812000Z,2023-04-09T17:29:00.298000Z,2023-04-12T16:11:47.247000,2023-04-09T17:29:00.678774Z,2534,C12OLERP,80,Indiana (IN),English,24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6432ec72b05f964325c9e825,5a655fecc0d836000107cb9f,APPROVED,2023-04-09T16:48:55.010000Z,2023-04-09T17:33:12.589000Z,2023-04-12T16:11:47.395000,2023-04-09T17:33:12.973143Z,2658,C12OLERP,1182,Texas (TX),English,38,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432ee3705d9a7e804f74918,55d8389069dbc30005b67b57,APPROVED,2023-04-09T16:56:32.288000Z,2023-04-09T17:44:43.048000Z,2023-04-12T16:11:47.549000,2023-04-09T17:44:43.438042Z,2891,C12OLERP,593,North Carolina (NC),English,49,Female,Black,United States,United States,United States,English,No,Full-Time
6432ee9c5b470aa2169f6d82,61577cfb758541d9e85d5d4e,APPROVED,2023-04-09T16:59:24.035000Z,2023-04-09T17:25:20.699000Z,2023-04-12T16:11:47.698000,2023-04-09T17:25:21.040755Z,1557,C12OLERP,1222,Kentucky (KY),English,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6432f774fcddce1a48c11d34,60fcfde8842d3a8a5a139726,APPROVED,2023-04-09T17:35:53.739000Z,2023-04-09T18:12:41.754000Z,2023-04-12T16:11:47.845000,2023-04-09T18:12:42.214275Z,2209,C12OLERP,955,Texas (TX),"Spanish, English",24,Female,Other,United States,United States,United States,Spanish,Yes,Full-Time
643304b14080f8875ded022b,60bea11ea6e2371d747c5d1d,APPROVED,2023-04-09T18:38:25.451000Z,2023-04-09T19:24:40.923000Z,2023-04-12T16:11:48.006000,2023-04-09T19:25:03.308274Z,2776,C12OLERP,381,Wisconsin (WI),"English, French",35,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643304d8d78386c5da2baf6a,63e30346f34ad8f9f9c2d838,APPROVED,2023-04-09T18:32:59.340000Z,2023-04-09T19:41:09.372000Z,2023-04-12T16:11:48.162000,2023-04-09T19:41:09.740218Z,4091,C12OLERP,32,North Carolina (NC),English,27,Male,Black,United States,United States,United States,English,Yes,Full-Time
64330752af088a4d1af0219a,5e1371f92b12bd9a96c2d902,APPROVED,2023-04-09T18:43:34.823000Z,2023-04-09T19:13:28.868000Z,2023-04-12T16:11:48.311000,2023-04-09T19:13:29.211462Z,1795,C12OLERP,1791,Indiana (IN),English,42,Female,White,United States,United States,United States,English,No,Full-Time
64330873d78313526235bd99,5d52d9233d8e6b001b0dcd7f,APPROVED,2023-04-09T18:48:30.514000Z,2023-04-09T19:30:14.057000Z,2023-04-12T16:11:48.458000,2023-04-09T19:30:14.487025Z,2504,C12OLERP,1386,Indiana (IN),English,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
643309291a0a68d485c11d0c,5ddd2a4459b1b0c7509c7a47,APPROVED,2023-04-09T18:51:24.820000Z,2023-04-09T19:37:50.827000Z,2023-04-12T16:11:48.611000,2023-04-09T19:37:51.246517Z,2787,C12OLERP,1720,Kentucky (KY),English,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64330ae7a3069dc6672dea39,5d730aab6b4b16001ab9699e,APPROVED,2023-04-09T18:58:57.724000Z,2023-04-09T19:35:48.541000Z,2023-04-12T16:11:48.769000,2023-04-09T19:35:48.977946Z,2211,C12OLERP,977,Texas (TX),English,31,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64330cd7868117ca35ed021d,631e51b7febc5f7cae21c1c3,APPROVED,2023-04-09T19:07:17.203000Z,2023-04-09T19:17:29.086000Z,2023-04-12T16:11:48.931000,2023-04-09T19:17:29.457839Z,612,C12OLERP,158,Washington (WA),English,25,Male,White,United States,United States,United States,English,Yes,Full-Time
643315d71e66caf39ce95dfe,5ffbc2ebde63660d6db7184a,APPROVED,2023-04-09T19:45:36.479000Z,2023-04-09T20:03:50.702000Z,2023-04-12T16:11:49.101000,2023-04-09T20:03:51.798152Z,1095,C12OLERP,140,Texas (TX),English,21,Female,Black,United States,United States,United States,English,No,Full-Time
64331f2ac5966334b3e95e02,5b0967ff1c95000001fcb6ce,APPROVED,2023-04-09T20:25:17.705000Z,2023-04-09T20:50:44.310000Z,2023-04-12T16:11:49.259000,2023-04-09T20:50:45.006772Z,1527,C12OLERP,4081,Indiana (IN),English,42,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64331fc37b4703a44a7a871c,56802e5fc5767f00121cc6a0,APPROVED,2023-04-09T20:27:51.813000Z,2023-04-09T21:46:30.308000Z,2023-04-12T16:10:41.964000,2023-04-09T21:46:30.722523Z,4719,C12OLERP,2029,Arkansas (AR),English,65,Male,White,United States,United States,United States,English,No,Part-Time
643323ffd6c033a23a977049,60fc7d423aa600bbb01b7813,APPROVED,2023-04-09T20:46:09.949000Z,2023-04-09T21:22:29.732000Z,2023-04-12T16:10:42.183000,2023-04-09T21:22:30.140855Z,2180,C12OLERP,1681,Texas (TX),"English, Spanish",23,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
643325e0e11193477d2dd837,5ef76ff7d195c248bfe25115,APPROVED,2023-04-09T20:53:54.643000Z,2023-04-09T21:18:38.160000Z,2023-04-12T16:10:42.367000,2023-04-09T21:18:38.587030Z,1484,C12OLERP,941,Kentucky (KY),English,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64332c0c545ebd3afc2dea32,610806925b7eacfe8864a03c,APPROVED,2023-04-09T21:20:16.464000Z,2023-04-09T21:46:24.440000Z,2023-04-12T16:10:42.564000,2023-04-09T21:46:24.816494Z,1568,C12OLERP,643,Texas (TX),"English, Spanish",25,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64332d239fc8b3d0334181f0,6401695761fc258e8894eb84,APPROVED,2023-04-09T21:24:54.954000Z,2023-04-09T22:13:49.432000Z,2023-04-12T16:10:42.776000,2023-04-09T22:13:49.815873Z,2935,C12OLERP,142,Washington (WA),English,34,Female,White,United States,United States,United States,English,No,Full-Time
64333536161ba589ed9f6d84,60c42cd5efeaf497de6e57b0,APPROVED,2023-04-09T21:59:21.969000Z,2023-04-09T22:41:13.691000Z,2023-04-12T16:10:42.968000,2023-04-09T22:41:14.087692Z,2512,C12OLERP,215,Texas (TX),English,19,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643335a141a2c26c6e9318d4,60e8b801300af0896378934c,APPROVED,2023-04-09T22:01:15.357000Z,2023-04-09T22:31:12.561000Z,2023-04-12T16:10:43.123000,2023-04-09T22:31:13.392258Z,1798,C12OLERP,245,Iowa (IA),English,41,Female,White,United States,United States,United States,English,No,Full-Time
64333a17bae9f1b46e9bc2ca,610868b46d31887395d251ed,APPROVED,2023-04-09T22:20:13.876000Z,2023-04-09T23:15:03.605000Z,2023-04-12T16:10:43.274000,2023-04-09T23:15:03.943008Z,3290,NOCODE,197,Kentucky (KY),English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64333c876112254d914226f6,5f52c941fc18905c7e8f78fd,APPROVED,2023-04-09T22:30:56.504000Z,2023-04-09T23:08:55.630000Z,2023-04-12T16:10:43.443000,2023-04-09T23:08:56.027808Z,2280,C12OLERP,2935,Washington (WA),English,44,Male,White,United States,United States,United States,English,No,Full-Time
64333fe5d372dcba992dd814,63730b9f9193c199d5e57cde,APPROVED,2023-04-09T22:45:00.284000Z,2023-04-09T23:44:42.685000Z,2023-04-12T16:10:43.602000,2023-04-09T23:44:43.106437Z,3583,C12OLERP,359,Texas (TX),English,53,Male,White,United States,United States,United States,English,No,Part-Time
643346bbc571dcc5748d92a9,63caad623a9efa3d1daba06d,APPROVED,2023-04-09T23:14:10.001000Z,2023-04-09T23:42:23.280000Z,2023-04-12T16:10:43.780000,2023-04-09T23:42:23.816565Z,1694,C12OLERP,293,North Carolina (NC),English,49,Female,White,United States,United States,United States,English,No,Full-Time
64334a9400b219a3e24226ca,5e28e8730fd86a0a19e084cd,APPROVED,2023-04-09T23:30:37.809000Z,2023-04-10T00:26:51.742000Z,2023-04-12T16:10:43.930000,2023-04-10T00:26:52.148962Z,3374,C12OLERP,2822,Wisconsin (WI),English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64334d18e2a3de10087a8760,5fc50bb38378c80ac88354ef,APPROVED,2023-04-09T23:41:30.943000Z,2023-04-10T00:52:34.990000Z,2023-04-12T16:10:44.110000,2023-04-10T00:52:35.379733Z,4265,C12OLERP,3641,North Carolina (NC),English,65,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6433559fb6757ee8092baf41,64280499813dbaf11a99118a,APPROVED,2023-04-10T00:17:52.698000Z,2023-04-10T03:39:34.455000Z,2023-04-12T16:10:44.265000,2023-04-10T03:39:34.796250Z,12102,C12OLERP,77,Texas (TX),English,68,Female,Black,United States,United States,United States,English,No,Full-Time
643356ab1000dcc0a490d35b,62bdc30224534809032cf056,APPROVED,2023-04-10T00:22:03.981000Z,2023-04-10T00:58:42.793000Z,2023-04-12T16:10:44.426000,2023-04-10T00:58:43.209355Z,2199,C12OLERP,2316,Wisconsin (WI),English,32,Male,Asian,India,United States,United States,English,No,Full-Time
6433587a898c6f22f1479855,6088c08b5db0d7af3daf4b69,APPROVED,2023-04-10T00:30:33.041000Z,2023-04-10T01:38:02.163000Z,2023-04-12T16:10:44.586000,2023-04-10T01:38:02.532419Z,4050,C12OLERP,1347,Texas (TX),English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6433589c3535349e03418242,60fee6ac4251e521b4546f1d,APPROVED,2023-04-10T00:30:23.993000Z,2023-04-10T01:12:30.953000Z,2023-04-12T16:10:44.738000,2023-04-10T01:12:31.370978Z,2527,C12OLERP,2915,Indiana (IN),English,23,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64335cc8e6963556ba20c61d,5dfbc3d9d62abe8e853f2a09,APPROVED,2023-04-10T00:48:14.051000Z,2023-04-10T01:46:35.748000Z,2023-04-12T16:10:44.886000,2023-04-10T01:46:36.132020Z,3502,C12OLERP,771,Iowa (IA),English,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643360c67f5e2c7281dbca4a,63bc68fb98ed19549a5edbb5,APPROVED,2023-04-10T01:06:02.006000Z,2023-04-10T01:45:22.629000Z,2023-04-12T16:10:45.063000,2023-04-10T01:45:23.073876Z,2361,C12OLERP,304,North Carolina (NC),English,41,Male,Other,United States,United States,United States,English,No,Full-Time
643362574b0edab6bd977064,5d8abb245ada2b00018b74ed,APPROVED,2023-04-10T01:11:56.703000Z,2023-04-10T02:10:06.558000Z,2023-04-12T16:10:45.261000,2023-04-10T02:10:06.901006Z,3490,C12OLERP,1821,North Carolina (NC),English,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6433640e6f487b2443f68ae1,5cd321750316ed0017c81bcd,APPROVED,2023-04-10T01:19:29.529000Z,2023-04-10T01:52:14.576000Z,2023-04-12T16:10:45.412000,2023-04-10T01:52:14.950598Z,1966,C12OLERP,608,Wisconsin (WI),English,23,Female,Black,United States,United States,United States,English,Yes,Part-Time
64336b32f53d3a8db19318ce,64016da2c1d82eb8cf782948,APPROVED,2023-04-10T01:49:38.197000Z,2023-04-10T02:50:05.107000Z,2023-04-12T16:10:45.563000,2023-04-10T02:50:05.480469Z,3627,C12OLERP,212,Kentucky (KY),English,41,Male,White,United States,United States,United States,English,No,Full-Time
64336b51c8d3b9c2254c24f4,5fb08ec5ddc19949a58f5a4f,APPROVED,2023-04-10T01:50:25.654000Z,2023-04-10T02:29:32.458000Z,2023-04-12T16:10:45.716000,2023-04-10T02:29:32.883637Z,2347,C12OLERP,2080,Texas (TX),English,48,Female,White,United States,United States,United States,English,No,Full-Time
64336dad6b73eb296d479825,62f978c699a3cf008ae65650,APPROVED,2023-04-10T02:00:15.649000Z,2023-04-10T02:22:35.101000Z,2023-04-12T16:10:45.888000,2023-04-10T02:22:35.482434Z,1340,C12OLERP,322,Washington (WA),"Chinese, English",26,Male,Asian,China,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64336fd5021dba0f9fc11d31,610aaf119ec35bb4d8cfe9ae,APPROVED,2023-04-10T02:09:29.377000Z,2023-04-10T03:41:26.560000Z,2023-04-12T16:10:46.035000,2023-04-10T03:41:26.911289Z,5518,C12OLERP,116,Texas (TX),English,22,Female,White,United States,United States,United States,English,Yes,Part-Time
64336fef738538ddcd47983d,5fc803709e587e1295172443,APPROVED,2023-04-10T02:09:58.068000Z,2023-04-10T03:04:06.158000Z,2023-04-12T16:10:46.201000,2023-04-10T03:04:06.571588Z,3249,C12OLERP,2622,Kentucky (KY),English,51,Female,White,United States,United States,United States,English,No,Other
64337212c8f4ec5adf4226a6,62a8f6b1a7a7e5eb492c0231,APPROVED,2023-04-10T02:19:02.219000Z,2023-04-10T02:51:17.775000Z,2023-04-12T16:10:46.348000,2023-04-10T02:51:18.167853Z,1936,C12OLERP,1086,North Carolina (NC),English,31,Male,White,United States,United States,United States,English,No,Full-Time
